Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Taylor,2021-09-30 22:14:17,00:02:52,,The Last Kingdom: Season 1: Episode 4,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:52,Not latest view,US (United States)
Taylor,2021-09-30 19:15:16,00:02:37,,Trailer: The Starling,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:37,Not latest view,US (United States)
Taylor,2021-09-30 19:12:57,00:02:16,,Trailer: Midnight Mass,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:16,Not latest view,US (United States)
Taylor,2021-09-30 19:11:02,00:01:52,Autoplayed: user action: None; ,Marco Polo (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:52,Not latest view,US (United States)
Taylor,2021-09-30 17:39:33,01:22:18,Autoplayed: user action: User_Interaction; ,Intrusion,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:28:24,01:28:24,US (United States)
Taylor,2021-09-30 08:02:58,00:00:04,Autoplayed: user action: None; ,The Last Kingdom: Season 1: Episode 4,,LG 2017 LG M16p Standard UHD TV Smart TV,00:01:05,Not latest view,US (United States)
Taylor,2021-09-30 07:05:36,00:57:19,,The Last Kingdom: Season 1: Episode 3,,LG 2017 LG M16p Standard UHD TV Smart TV,00:58:20,Not latest view,US (United States)
Taylor,2021-09-30 06:08:24,00:57:09,,The Last Kingdom: Season 1: Episode 2,,LG 2017 LG M16p Standard UHD TV Smart TV,00:58:15,Not latest view,US (United States)
Taylor,2021-09-30 05:09:47,00:58:34,,The Last Kingdom: Season 1: Episode 1,,LG 2017 LG M16p Standard UHD TV Smart TV,00:58:34,Not latest view,US (United States)
Taylor,2021-09-30 05:08:19,00:00:14,Autoplayed: user action: User_Interaction; ,The Last Kingdom: Season 1: Episode 1,,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:14,Not latest view,US (United States)
Taylor,2021-09-30 04:59:05,00:00:26,Autoplayed: user action: None; ,Outlander: Season 2_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:26,00:00:26,US (United States)
Taylor,2021-09-30 04:58:06,00:00:41,Autoplayed: user action: None; ,Villain Clip: Intrusion,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:41,00:00:41,US (United States)
Taylor,2021-09-30 04:57:37,00:00:15,Autoplayed: user action: None; ,Medici: The Magnificent (Trailer),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:15,00:00:15,US (United States)
Taylor,2021-09-30 04:57:13,00:00:10,Autoplayed: user action: None; ,Season 2 Teaser 2: Blood & Water,TEASER_TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:10,00:00:10,US (United States)
Taylor,2021-09-30 04:56:21,00:00:36,Autoplayed: user action: None; ,Downton Abbey: Series 1_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:36,Not latest view,US (United States)
Taylor,2021-09-30 04:55:36,00:00:29,Autoplayed: user action: None; ,Aftermath,,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:29,00:00:29,US (United States)
Taylor,2021-09-30 04:48:47,00:06:07,,Intrusion,,LG 2017 LG M16p Standard UHD TV Smart TV,00:06:07,Not latest view,US (United States)
Taylor,2021-09-30 02:02:18,00:00:16,,Limited Series Trailer: Maid,TRAILER,DefaultWidevineAndroidPhone,00:00:16,Not latest view,US (United States)
Taylor,2021-09-30 02:01:50,00:00:08,,Season 3 Teaser 2: You,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:08,00:00:08,US (United States)
Taylor,2021-09-24 01:57:42,00:50:43,Autoplayed: user action: User_Interaction; ,Versailles: Season 1: Episode 1,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:50:43,Not latest view,US (United States)
Taylor,2021-09-24 01:57:12,00:00:21,Autoplayed: user action: None; ,Versailles: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:21,Not latest view,US (United States)
Taylor,2021-09-24 01:57:01,00:00:08,Autoplayed: user action: None; ,Reign: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Taylor,2021-09-24 01:52:47,00:01:13,Autoplayed: user action: None; ,Season 1 Plot Clip: Squid Game,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:13,Not latest view,US (United States)
Taylor,2021-09-16 20:00:24,00:00:07,Autoplayed: user action: None; ,Velvet: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Taylor,2021-09-16 19:51:37,00:02:39,,Season 1 Trailer: Shadow and Bone,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:39,00:02:39,US (United States)
Taylor,2021-09-16 19:50:48,00:00:39,Autoplayed: user action: None; ,All American: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:39,00:00:39,US (United States)
Taylor,2021-09-16 19:48:21,00:01:10,Autoplayed: user action: None; ,Inciting Incident Clip: Sweet Girl,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:10,00:01:10,US (United States)
Taylor,2021-09-16 19:48:07,00:00:06,Autoplayed: user action: None; ,Good Girls: Season 1_hook_primary_16x9,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Taylor,2021-09-16 19:47:55,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: On the Verge,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Taylor,2021-09-16 19:47:03,00:00:44,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:44,00:00:44,US (United States)
Taylor,2021-09-16 00:51:59,00:00:27,Autoplayed: user action: None; ,Chicago Med: Chicago Med: Season 1_hook_primary_16x9,HOOK,Samsung 2015 Hawk-M UHD TV,00:00:27,00:00:27,US (United States)
Taylor,2021-09-15 03:28:22,00:00:33,Autoplayed: user action: None; ,Good Witch: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:33,00:00:33,US (United States)
Taylor,2021-09-15 03:27:37,00:00:19,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:19,00:00:19,US (United States)
Taylor,2021-09-15 03:26:51,00:00:11,Autoplayed: user action: None; ,Good Girls: Season 1_hook_primary_16x9,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Taylor,2021-09-15 03:26:41,00:00:04,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: On the Verge,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Taylor,2021-09-15 03:25:43,00:00:21,Autoplayed: user action: None; ,The Vampire Diaries: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:21,Not latest view,US (United States)
Taylor,2021-09-13 05:38:58,00:04:08,,Good Girls: Season 3: Find Your Beach (Episode 1),,DefaultWidevineAndroidPhone,00:04:08,Not latest view,US (United States)
Taylor,2021-09-13 05:34:13,00:03:03,,Kate,,DefaultWidevineAndroidPhone,01:35:53,01:35:53,US (United States)
Taylor,2021-09-13 03:54:21,01:34:08,,Kate,,LG 2017 LG M16p Standard UHD TV Smart TV,01:33:39,Not latest view,US (United States)
Taylor,2021-09-13 03:53:42,00:00:37,Autoplayed: user action: None; ,Trailer: Kate,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:37,00:00:37,US (United States)
Taylor,2021-09-12 04:33:23,00:00:13,Autoplayed: user action: None; ,Trailer: Kate,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:13,Not latest view,US (United States)
Taylor,2021-09-08 04:47:35,00:00:08,Autoplayed: user action: None; ,Al Rawabi: School for Girls: Limited Season (Trailer),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Taylor,2021-09-08 04:46:58,00:00:29,Autoplayed: user action: None; ,Trailer: Clickbait,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:29,00:00:29,US (United States)
Taylor,2021-09-04 21:11:39,00:01:08,Autoplayed: user action: None; ,Season 1 Trailer: Dive Club,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:08,00:01:08,US (United States)
Taylor,2021-09-04 19:27:05,01:44:30,,Afterlife of the Party,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:44:30,01:44:30,US (United States)
Taylor,2021-09-04 19:26:24,00:00:16,Autoplayed: user action: None; ,Trailer: Good on Paper,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:16,00:00:16,US (United States)
Taylor,2021-09-04 19:25:36,00:00:05,Autoplayed: user action: None; ,Season 2 Trailer: Valeria,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Taylor,2021-09-04 19:24:32,00:00:52,Autoplayed: user action: None; ,Part 5 Trailer: Money Heist,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:52,00:00:52,US (United States)
Taylor,2021-09-03 06:16:31,00:00:42,Autoplayed: user action: None; ,The Twilight Saga: Breaking Dawn: Part 1_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:42,00:00:42,US (United States)
Taylor,2021-09-03 06:15:23,00:00:13,Autoplayed: user action: None; ,Trailer: The Kissing Booth 3,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:13,00:00:13,US (United States)
Taylor,2021-09-03 06:13:49,00:01:26,Autoplayed: user action: None; ,Trailer: Afterlife of the Party,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:01:26,00:01:26,US (United States)
Taylor,2021-09-03 06:13:33,00:00:06,Autoplayed: user action: None; ,Trailer: Resort To Love,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Taylor,2021-09-03 06:13:05,00:00:24,Autoplayed: user action: None; ,Trailer: Clickbait,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:24,Not latest view,US (United States)
Taylor,2021-09-03 05:32:21,00:40:22,Autoplayed: user action: User_Interaction; ,Valeria: Season 2: Reflection (Episode 8),,LG 2017 LG M16p Standard UHD TV Smart TV,00:40:22,00:40:22,US (United States)
Taylor,2021-09-03 05:31:46,00:00:15,Autoplayed: user action: None; ,Trailer: Clickbait,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:15,Not latest view,US (United States)
Taylor,2021-09-03 05:28:28,00:00:05,Autoplayed: user action: None; ,Valeria: Season 2: Reflection (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Taylor,2021-09-03 04:21:21,00:41:31,,Valeria: Season 2: Flicker (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:41:35,00:41:35,US (United States)
Taylor,2021-09-03 03:40:45,00:40:34,Autoplayed: user action: None; ,Valeria: Season 2: Omelet Challenge (Episode 6),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:40:38,00:40:38,US (United States)
Taylor,2021-09-03 03:00:10,00:40:33,,Valeria: Season 2: Melt Down (Episode 5),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:40:37,00:40:37,US (United States)
Taylor,2021-09-03 01:37:16,00:39:26,,Valeria: Season 2: Exposed (Episode 4),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:39:30,00:39:30,US (United States)
Taylor,2021-09-03 01:34:04,00:03:08,,Valeria: Season 2: A Book Isn't Just a Book (Episode 3),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:38:08,00:38:08,US (United States)
Taylor,2021-09-02 22:52:49,00:34:57,Autoplayed: user action: Unspecified; ,Valeria: Season 2: A Book Isn't Just a Book (Episode 3),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:35:01,Not latest view,US (United States)
Taylor,2021-09-02 22:08:54,00:43:51,,"Valeria: Season 2: If You Don't Know What to Do, Write (Episode 2)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:43:51,00:43:51,US (United States)
Taylor,2021-09-02 22:08:48,00:00:04,Autoplayed: user action: None; ,Season 2 Trailer: Valeria,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Taylor,2021-09-02 16:25:24,00:40:09,,Valeria: Season 2: Stop Running (Episode 1),,DefaultWidevineAndroidPhone,00:39:41,00:39:41,US (United States)
Taylor,2021-09-02 16:23:40,00:01:26,Autoplayed: user action: None; ,Season 2 Trailer: Valeria,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:26,Not latest view,US (United States)
Taylor,2021-09-02 15:41:34,00:41:54,,Valeria: Season 1: Ellipsis (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:41:59,00:41:59,US (United States)
Taylor,2021-09-02 15:03:23,00:38:07,,Valeria: Season 1: The Package (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:38:07,00:38:07,US (United States)
Taylor,2021-09-02 06:38:35,00:00:04,Autoplayed: user action: None; ,Valeria: Season 2: Stop Running (Episode 1),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Taylor,2021-09-02 05:56:34,00:41:59,,Valeria: Season 1: Ellipsis (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:04,Not latest view,US (United States)
Taylor,2021-09-02 05:18:29,00:38:03,,Valeria: Season 1: The Package (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:38:07,Not latest view,US (United States)
Taylor,2021-09-02 04:38:36,00:39:50,,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:39:50,00:39:50,US (United States)
Taylor,2021-09-02 03:37:19,00:00:24,Autoplayed: user action: None; ,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:28,Not latest view,US (United States)
Taylor,2021-09-02 03:30:24,00:05:48,,Valeria: Season 1: Mr Champi (Episode 5),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:37:53,00:37:53,US (United States)
Taylor,2021-09-02 03:29:28,00:00:40,,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:02,Not latest view,US (United States)
Taylor,2021-09-02 03:28:26,00:00:34,,Valeria: Season 1: The Package (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:03,Not latest view,US (United States)
Taylor,2021-09-02 03:27:28,00:00:42,,Valeria: Season 1: Ellipsis (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:42,Not latest view,US (United States)
Taylor,2021-09-02 03:27:19,00:00:06,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Valeria,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Taylor,2021-09-02 03:27:12,00:00:04,Autoplayed: user action: None; ,Trailer: Clickbait,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Taylor,2021-08-31 06:06:25,00:00:04,Autoplayed: user action: None; ,Valeria: Season 1: Ellipsis (Episode 8),,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Taylor,2021-08-31 05:28:19,00:38:03,,Valeria: Season 1: The Package (Episode 7),,LG 2017 LG M16p Standard UHD TV Smart TV,00:38:08,Not latest view,US (United States)
Taylor,2021-08-31 04:48:31,00:39:45,,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG 2017 LG M16p Standard UHD TV Smart TV,00:39:50,Not latest view,US (United States)
Taylor,2021-08-31 04:12:23,00:36:03,,Valeria: Season 1: Mr Champi (Episode 5),,LG 2017 LG M16p Standard UHD TV Smart TV,00:36:03,Not latest view,US (United States)
Taylor,2021-08-31 04:12:14,00:00:02,Autoplayed: user action: None; ,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:02,Not latest view,US (United States)
Taylor,2021-08-30 04:50:20,00:01:30,Autoplayed: user action: None; ,Trailer: Clickbait,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:30,Not latest view,US (United States)
Taylor,2021-08-30 03:13:16,01:24:35,Autoplayed: user action: User_Interaction; ,He's All That,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:24:35,01:24:35,US (United States)
Taylor,2021-08-29 04:42:03,00:44:13,,Major Payne,,LG 2017 LG M16p Standard UHD TV Smart TV,01:33:56,01:33:56,US (United States)
Taylor,2021-08-29 03:41:30,00:49:44,Autoplayed: user action: User_Interaction; ,Major Payne,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:49:44,Not latest view,US (United States)
Taylor,2021-08-29 03:39:52,00:01:16,Autoplayed: user action: None; ,Major Payne_hook_01_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:16,00:01:16,US (United States)
Taylor,2021-08-29 03:39:13,00:00:25,Autoplayed: user action: None; ,Flipped_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:25,00:00:25,US (United States)
Taylor,2021-08-29 03:37:56,00:01:09,Autoplayed: user action: None; ,Sul Più Bello_hook_03_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:09,00:01:09,US (United States)
Taylor,2021-08-29 03:37:31,00:00:07,Autoplayed: user action: None; ,Villain / Antagonist Clip: He's All That,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:07,00:00:07,US (United States)
Taylor,2021-08-24 05:43:52,00:00:53,Autoplayed: user action: None; ,El Reino: Season 1 - Direct Lift 2,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:53,00:00:53,US (United States)
Taylor,2021-08-21 03:23:40,00:01:34,Autoplayed: user action: None; ,Our Planet: Season 1: Coastal Seas (Episode 4),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:03:01,00:03:01,US (United States)
Taylor,2021-08-21 02:35:04,00:48:35,,Our Planet: Season 1: Jungles (Episode 3),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:49:59,00:49:59,US (United States)
Taylor,2021-08-21 02:09:42,00:25:17,,Our Planet: Season 1: Frozen Worlds (Episode 2),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:52:35,00:52:35,US (United States)
Taylor,2021-08-21 02:09:32,00:00:06,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Valeria,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Taylor,2021-08-20 19:49:31,00:00:15,Autoplayed: user action: None; ,Inciting Incident Clip: Sweet Girl,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:15,Not latest view,US (United States)
Taylor,2021-08-19 04:57:26,00:01:11,Autoplayed: user action: None; ,Season 1 Hook Clip 4: Outer Banks,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:01:11,00:01:11,US (United States)
Taylor,2021-08-19 03:53:46,00:00:44,Autoplayed: user action: None; ,Season 7 Trailer: Grace and Frankie,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:44,00:00:44,US (United States)
Taylor,2021-08-16 03:43:03,00:00:09,Autoplayed: user action: None; ,Are You the One?: Season 1 - 3-Act Trailer,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Taylor,2021-08-16 03:42:33,00:00:21,Autoplayed: user action: None; ,Season 2 Direct Lift Hook 5: Never Have I Ever,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:21,00:00:21,US (United States)
Taylor,2021-08-16 03:42:17,00:00:12,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Valeria,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:12,Not latest view,US (United States)
Taylor,2021-08-16 03:41:53,00:00:19,Autoplayed: user action: None; ,Season 1 Trailer: Control Z,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:19,00:00:19,US (United States)
Taylor,2021-08-16 03:41:27,00:00:15,Autoplayed: user action: None; ,Inciting Incident Clip: The Kissing Booth 3,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:15,00:00:15,US (United States)
Taylor,2021-08-15 07:51:22,00:00:03,Autoplayed: user action: None; ,Valeria: Season 1: My Garden Is Dry (Episode 6),,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Taylor,2021-08-15 07:15:20,00:35:58,,Valeria: Season 1: Mr Champi (Episode 5),,LG 2017 LG M16p Standard UHD TV Smart TV,00:36:03,Not latest view,US (United States)
Taylor,2021-08-15 06:35:55,00:39:21,,Valeria: Season 1: The Pond (Episode 4),,LG 2017 LG M16p Standard UHD TV Smart TV,00:39:26,00:39:26,US (United States)
Taylor,2021-08-15 05:52:02,00:39:52,,Valeria: Season 1: Alaska (Episode 3),,LG 2017 LG M16p Standard UHD TV Smart TV,00:39:54,00:39:54,US (United States)
Taylor,2021-08-15 05:51:10,00:00:24,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Valeria,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:24,Not latest view,US (United States)
Taylor,2021-08-12 17:30:48,00:00:38,Autoplayed: user action: None; ,Trailer: The Kissing Booth 3,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:38,Not latest view,US (United States)
Taylor,2021-08-12 17:30:31,00:00:04,Autoplayed: user action: None; ,Inciting Incident Clip: The Kissing Booth 3,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Taylor,2021-08-12 08:24:02,00:05:25,,Valeria: Season 1: Mr Champi (Episode 5),,DefaultWidevineAndroidPhone,00:05:37,Not latest view,US (United States)
Taylor,2021-08-12 07:44:48,00:39:14,,Valeria: Season 1: The Pond (Episode 4),,DefaultWidevineAndroidPhone,00:39:26,Not latest view,US (United States)
Taylor,2021-08-12 07:05:05,00:39:41,,Valeria: Season 1: Alaska (Episode 3),,DefaultWidevineAndroidPhone,00:39:53,Not latest view,US (United States)
Taylor,2021-08-12 06:13:10,00:45:01,,Valeria: Season 1: Signs (Episode 2),,DefaultWidevineAndroidPhone,00:45:13,00:45:13,US (United States)
Taylor,2021-08-12 05:36:57,00:35:54,,Valeria: Season 1: The Impostor (Episode 1),,DefaultWidevineAndroidPhone,00:35:54,00:35:54,US (United States)
Taylor,2021-08-12 05:35:15,00:01:38,,Season 1 Trailer: Valeria,TRAILER,DefaultWidevineAndroidPhone,00:01:38,00:01:38,US (United States)
